M,D,g1,g2,#extra_e,extra_edge,cost,f,csf,crosstalk,f_ct,csf_ct,f_dec_ratio,ct_ratio,f_imp_r,f_imp_r_ct,csf_imp_r,csf_imp_r_ct
14,63,157,81,0,[],,0.2156376650395267,,60,0.1591427192696911,,0.2619901572365848,0.7407407407407407,0.0,0.0,,
14,69,139,78,1,"[[5, 8]]",,0.2031124031787353,,60,0.1498989527332378,,0.2619901572365849,0.7692307692307693,-0.058084759258061405,-0.058084759258061586,,
14,59,142,75,2,"[[10, 13], [5, 10]]",,0.2393457220787505,,60,0.1766394987174347,,0.26199015723658486,0.8,0.10994395174367184,0.1099439517436717,,
14,53,135,75,3,"[[8, 13], [2, 5], [6, 9]]",,0.2603202346694807,,69,0.1835605727828748,,0.2948662902984276,0.92,0.20721134047599524,0.15343368283034053,,
14,59,149,75,4,"[[8, 13], [10, 13], [2, 5], [6, 9]]",,0.2393448838112986,,57,0.1793424898336921,,0.2506942827527195,0.76,0.10994006435483492,0.12692865031273903,,
14,53,147,75,5,"[[2, 7], [10, 13], [4, 9], [7, 10], [5, 10]]",,0.2603186717107021,,63,0.1892215437376111,,0.27311574504383923,0.84,0.2072040923972411,0.18900534442261827,,
14,43,129,69,6,"[[10, 15], [1, 4], [1, 6], [9, 14], [7, 10], [5, 10]]",,0.314259023688804,,63,0.2284299362972867,,0.27311574504383945,0.9130434782608695,0.4573475539683657,0.43537786299967685,,
14,43,129,69,7,"[[0, 5], [10, 15], [2, 7], [9, 14], [4, 9], [7, 10], [6, 9]]",,0.314259023688804,,63,0.2284299362972867,,0.27311574504383945,0.9130434782608695,0.4573475539683657,0.43537786299967685,,
14,43,129,69,7,"[[0, 5], [3, 6], [10, 15], [1, 6], [9, 14], [7, 10], [5, 10]]",,0.314259023688804,,63,0.2284299362972867,,0.27311574504383945,0.9130434782608695,0.4573475539683657,0.43537786299967685,,
